Country;Year;Code;Crisis;Advanced Market;Emerging Market;LIDC;Small Developing State;Years since last crisis;Current account balance (percent of GDP);General government gross debt (Percent of GDP);General government net debt (Percent of GDP);"LOG – Gross domestic product per capita, current prices Purchasing power parity; (international dollars)";"LOG – Gross domestic product, current prices Purchasing power parity; (international dollars)";Inflation, average consumer prices (Index);Inflation, average consumer prices (Percent change);Unemployment rate (Percent of total labor force);Age dependency ratio (% of working-age population);Agriculture, forestry, and fishing, value added (% of GDP);GDP growth (annual %);GDP per capita growth (annual %);Gross domestic savings (% of GDP);Inflation, consumer prices (annual %);Population density (people per sq. km of land area);Real interest rate (%);Short-term debt (% of total external debt);Short-term debt (% of total reserves);Trade (% of GDP);Urban population (% of total population)
Nicaragua;1984;NIC;0;0;0;1;0;204;-15,055;;;;0,920645001406787;;141,3;12;99,370825192385;;-1,566093913;-3,974127617;;;30,53432774;;14,0447;;45,89384999;51,406
Nicaragua;1985;NIC;1;0;0;1;0;205;-20,001;;;;0,916032610188569;;571,4;12,5;99,0733623414583;;-4,081851487;-6,338520293;;;31,27001828;;14,5001;;36,59246114;51,684
Nicaragua;1986;NIC;1;0;0;1;0;206;-11,905;;;;0,920279894632948;;885,2;13,1;98,5859321150494;;-1,017309161;-3,303845482;;;32,00944823;;14,7646;;33,60791577;51,963
Nicaragua;1997;NIC;0;0;0;1;0;1;-19,152;86,405;;3,39772106907574;1,06695919786712;44,751;9,189;14,274;82,706760463831;19,9567713388075;3,966650977;2,192005465;8,21832136;;40,68441084;6,761060272;13,2435;218,9898064;58,00553065;54,737
Nicaragua;1998;NIC;1;0;0;1;0;2;-14,814;86,47;;3,40975227046801;1,08767496003676;50,589;13,046;13,213;80,9055326428364;19,1909508834659;3,711681465;2,073202051;8,69342227;;41,33747715;3,219692697;11,536;207,4670497;57,01371507;54,886
Nicaragua;1999;NIC;1;0;0;1;0;3;-19,119;99,826;;3,43676356193978;1,12326347590283;56,262;11,212;10,683;79,156496479223;17,0002169688192;7,035970468;5,439379123;8,241164483;;41,96342031;7,642792257;13,0702;162,9587435;62,53764452;55,036
Nicaragua;2002;NIC;0;0;0;1;0;1;-15,01;110,385;;3,46994419012057;1,18278544208468;69,902;3,75;12,2;74,2544164108409;16,4301119851034;0,7539388575;-0,5151493348;2,400578746;3,750174658;43,70122985;14,57340717;8,635;122,7104848;58,09128441;55,484
Nicaragua;2003;NIC;0;0;0;1;0;2;-13,257;109,54;;3,48046256927046;1,20207944100739;73,609;5,302;6,998;72,6568667836512;15,6259025646946;2,520732892;1,287031676;1,654801911;5,302387732;44,23352169;9,700975332;8,714;117,5197734;62,17506589;55,633
Nicaragua;2004;NIC;0;0;0;1;0;3;-11,866;84,048;;3,5058632638035;1,23623486309056;79,843;8,47;6,537;71,0727464333787;15,9688222709169;5,312170612;4,07723808;3,264099731;8,470210636;44,75837627;4,071982898;9,7515;74,38072663;67,19531678;55,782
Nicaragua;2005;NIC;0;0;0;1;0;4;-12,396;66,608;;3,52863650281652;1,26768787986574;87,508;9,599;5,559;69,4957182333747;16,137898065388;4,282398363;2,973677376;3,02225407;9,599099861;45,32722287;2,033608288;10,7798;74,22440876;71,64572371;55,935
Nicaragua;2006;NIC;0;0;0;1;0;5;-13,08;51,156;;3,55496135745466;1,29710365014926;95,506;9,14;5,193;67,9141525496039;15,8997963614332;4,153199566;2,738080253;3,476160824;9,140199668;45,95156224;3,437427862;14,7325;66,96417591;87,30961477;56,132
Nicaragua;2007;NIC;0;0;0;1;0;6;-16,259;30,916;;3,5823497663844;1,33019048047457;106,133;11,127;5,935;66,3646019379454;16,4607520993063;5,076701701;3,621787094;4,405257393;11,12693474;46,59675087;3,071241403;28,114;104,8246482;93,02519168;56,328
Nicaragua;2008;NIC;0;0;0;1;0;7;-17,068;25,999;;3,59961455580873;1,35310802614815;127,175;19,826;6,062;64,8797031103608;16,2622568377055;3,436373829;1,976214952;5,749018845;19,82620313;47,26395214;-2,606709571;24,3714;100,7901599;96,79408513;56,525
Nicaragua;2009;NIC;0;0;0;1;0;8;-8,455;29,258;;3,58020739832827;1,34133558518099;131,864;3,687;8,158;63,4869108820345;16,0677046305512;-3,293563847;-4,68274796;4,170221338;3,687001605;47,95279209;7,550798235;16,9162;63,69743217;86,99286696;56,721
Nicaragua;2010;NIC;0;0;0;1;0;9;-8,875;30,347;;3,59866359109216;1,36528202057218;139,057;5,455;7,829;62,1941859495674;16,9818179874153;4,410481398;2,89319767;5,410231325;5,455134259;48,65991358;6,767166763;19,9812;77,94283383;100,3629987;56,917
Nicaragua;2011;NIC;0;0;0;1;0;10;-11,908;28,794;;3,62875868931036;1,40081419226756;150,296;8,082;5,93;60,9953637541644;18,8843061930268;6,317476383;4,764208456;9,189166994;8,082387981;49,38136114;0,2941048113;18,3065;76,79742161;111,8271573;57,113
Nicaragua;2012;NIC;0;0;0;1;0;11;-11,724;27,852;;3,6381556705799;1,42308195829723;161,108;7,194;5,912;59,923726977478;17,612190666672;6,495979229;4,941011884;10,77207824;7,193550533;50,1130713;5,413109787;18,6248;90,3463069;115,1778478;57,309
Nicaragua;2013;NIC;0;0;0;1;0;12;-12,569;28,835;;3,65694487356862;1,44638181222244;172,604;7,136;5,746;59,0007451967548;16,4917320369757;4,926792269;3,404650692;10,34913269;7,135467853;50,85074788;10,19139592;16,583;85,33379197;110,9844216;57,505
Nicaragua;2014;NIC;0;0;0;1;0;13;-8,028;28,69;;3,68830856428931;1,4822445441544;183,022;6,036;6,557;58,2043518787015;16,7093056812028;4,785170747;3,27808592;12,19735217;6,035968618;51,5927871;4,746631711;13,7929;66,44514665;106,6977299;57,7
Nicaragua;2015;NIC;0;0;0;1;0;14;-9,873;28,911;;3,71936029423419;1,51778951188356;190,338;3,997;5,909;57,528985532619;16,1101157008631;4,792702232;3,296628126;15,44978962;3,997379967;52,34001994;4,149499327;11,1242;51,38964495;98,19388163;57,895
Norway;1980;NOR;0;1;0;0;0;44;1,674;47,683;0,111;4,17184429670502;1,78381785479664;31,174;10,912;1,65;58,5394388982386;3,62606392504689;4,564242989;4,228894798;34,31266279;10,87866109;11,18600169;;;;78,08714995;70,545
Norway;1981;NOR;0;1;0;0;0;45;3,174;43,395;-0,629;4,21642930317911;1,82995954470074;35,427;13,643;2,001;57,9497251860282;3,61932314739475;1,598343923;1,249365417;34,97217907;13,64296081;11,22455673;;;;77,13423905;70,787
Norway;1982;NOR;0;1;0;0;0;46;0,639;38,488;-1,35;4,24185814436556;1,85701872598581;39,444;11,341;2,606;57,3895844393887;3,41878439374266;0,2353224318;-0,1321449095;33,81858653;11,34099617;11,26585789;;;;76,03289433;70,918
Norway;1983;NOR;0;1;0;0;0;47;3,757;35,405;-2,389;4,27421582832684;1,89062218972178;42,783;8,465;3,426;56,8280291651377;2,95958919798869;3,973007383;3,629363189;34,16448537;8,465244322;11,30321648;;;;73,91900938;71,049
Norway;1984;NOR;0;1;0;0;0;48;5,057;35,212;-3,557;4,31392940857285;1,93154431414858;45,444;6,218;3,147;56,102853484385;3,07096346197131;6,052381366;5,753520607;36,27049909;6,218274112;11,33515951;;;;74,62022642;71,18
Norway;1985;NOR;1;1;0;0;0;49;4,418;36,921;-4,537;4,34952520871298;1,9685343136808;48,041;5,715;2,588;55,5861876716265;2,85952041422328;5,553404923;5,237775403;34,71964893;5,71485464;11,36915596;;;;75,64731278;71,31
Norway;1986;NOR;1;1;0;0;0;50;-6,211;45,996;-5,91;4,37384748819502;1,9944007474116;51,489;7,176;1,962;55,2476281764479;3,12865175490452;4,042112233;3,671666895;29,50686702;7,176492748;11,40978086;;;;69,70504131;71,44
Norway;1994;NOR;0;1;0;0;0;1;2,692;50,643;-9,622;4,53926094839964;2,17759132434405;71,351;1,376;5,393;54,792020485627;2,60364539332755;5,055273981;4,458801353;28,87236665;1,375674981;11,87319436;;;;67,63459579;73,453
Norway;1995;NOR;0;1;0;0;0;2;3,194;32,738;-12,794;4,56380917415051;2,20428552587248;73,107;2,46;4,906;54,8367480753671;2,58955622143452;4,155642995;3,616345498;30,14386308;2,460367787;11,9349914;;;;67,29928629;73,787
Norway;1996;NOR;0;1;0;0;0;3;6,453;28,446;-14,099;4,59073865251749;2,23347078112015;74,029;1,263;4,833;54,8840773986278;2,22713791586389;5,027961816;4,496941275;31,5641261;1,262532492;11,99564127;;;;70,20163615;74,062
Norway;1997;NOR;0;1;0;0;0;4;5,872;25,757;-16,045;4,61849681020671;2,26325959580046;75,93;2,567;4,034;54,8716562274117;2,06178702227207;5,284557749;4,71522879;33,11730072;2,566923359;12,06086068;;;;72,15369653;74,476
Norway;1998;NOR;0;1;0;0;0;5;-0,394;23,574;-17,764;4,6321215712671;2,27955972576913;77,64;2,252;3,186;54,7245398989351;2,26324523087473;2,668686623;2,059202909;30,13853429;2,2524133;12,13288651;;;;71,62268418;75,027
Norway;1999;NOR;0;1;0;0;0;6;5,339;24,959;-18,694;4,64391248902621;2,29454337822629;79,477;2,366;3,172;54,4981050933084;2,05059287164331;2,072047171;1,375486802;31,84546252;2,365967366;12,2162527;;;;69,50672858;75,569
